id,parent_id:id,code,name,vat_affected,tax_category,internet_available,new_activity
eco_new_acti_239300,eco_new_acti_239,239300,FABRICACIÓN DE OTROS PRODUCTOS DE PORCELANA Y DE CERÁMICA,SI,1,1,1
eco_new_acti_239400,eco_new_acti_239,239400,"FABRICACIÓN DE CEMENTO, CAL Y YESO",SI,1,1,1
eco_new_acti_239500,eco_new_acti_239,239500,"FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO",SI,1,1,1
eco_new_acti_239600,eco_new_acti_239,239600,"CORTE, TALLA Y ACABADO DE LA PIEDRA",SI,1,1,1
eco_new_acti_239900,eco_new_acti_239,239900,FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS N.C.P.,SI,1,1,1
eco_new_acti_241000,eco_new_acti_241,241000,INDUSTRIAS BÁSICAS DE HIERRO Y ACERO,SI,1,1,1
eco_new_acti_242001,eco_new_acti_242,242001,FABRICACIÓN DE PRODUCTOS PRIMARIOS DE COBRE,SI,1,1,1
eco_new_acti_242002,eco_new_acti_242,242002,FABRICACIÓN DE PRODUCTOS PRIMARIOS DE ALUMINIO,SI,1,1,1
eco_new_acti_242009,eco_new_acti_242,242009,FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y DE OTROS METALES NO FERROSOS N.C.P.,SI,1,1,1
eco_new_acti_243100,eco_new_acti_243,243100,FUNDICIÓN DE HIERRO Y ACERO,SI,1,1,1
eco_new_acti_243200,eco_new_acti_243,243200,FUNDICIÓN DE METALES NO FERROSOS,SI,1,1,1
eco_new_acti_251100,eco_new_acti_251,251100,FABRICACIÓN DE PRODUCTOS METÁLICOS PARA USO ESTRUCTURAL,SI,1,1,1
eco_new_acti_251201,eco_new_acti_251,251201,FABRICACIÓN DE RECIPIENTES DE METAL PARA GASES COMPRIMIDOS O LICUADOS,SI,1,1,1
eco_new_acti_251209,eco_new_acti_251,251209,"FABRICACIÓN DE TANQUES, DEPÓSITOS Y RECIPIENTES DE METAL N.C.P.",SI,1,1,1
eco_new_acti_251300,eco_new_acti_251,251300,"FABRICACIÓN DE GENERADORES DE VAPOR, EXCEPTO CALDERAS DE AGUA CALIENTE PARA CALEFACCIÓN CENTRAL",SI,1,1,1
eco_new_acti_252000,eco_new_acti_252,252000,FABRICACIÓN DE ARMAS Y MUNICIONES,SI,1,1,1
eco_new_acti_259100,eco_new_acti_259,259100,"FORJA, PRENSADO, ESTAMPADO Y LAMINADO DE METALES; PULVIMETALURGIA",SI,1,1,1
eco_new_acti_259200,eco_new_acti_259,259200,TRATAMIENTO Y REVESTIMIENTO DE METALES; MAQUINADO,SI,1,1,1
eco_new_acti_259300,eco_new_acti_259,259300,"FABRICACIÓN DE ARTÍCULOS DE CUCHILLERÍA, HERRAMIENTAS DE MANO Y ARTÍCULOS DE FERRETERÍA",SI,1,1,1
eco_new_acti_259900,eco_new_acti_259,259900,FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.,SI,1,1,1
eco_new_acti_261000,eco_new_acti_261,261000,FABRICACIÓN DE COMPONENTES Y TABLEROS ELECTRÓNICOS,SI,1,1,1
eco_new_acti_262000,eco_new_acti_262,262000,FABRICACIÓN DE COMPUTADORES Y EQUIPO PERIFÉRICO,SI,1,1,1
eco_new_acti_263000,eco_new_acti_263,263000,FABRICACIÓN DE EQUIPO DE COMUNICACIONES,SI,1,1,1
eco_new_acti_264000,eco_new_acti_264,264000,FABRICACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO,SI,1,1,1
eco_new_acti_265100,eco_new_acti_265,265100,"FABRICACIÓN DE EQUIPO DE MEDICIÓN, PRUEBA, NAVEGACIÓN Y CONTROL",SI,1,1,1
eco_new_acti_265200,eco_new_acti_265,265200,FABRICACIÓN DE RELOJES,SI,1,1,1
eco_new_acti_266000,eco_new_acti_266,266000,FABRICACIÓN DE EQUIPO DE IRRADIACIÓN Y EQUIPO ELECTRÓNICO DE USO MÉDICO Y TERAPÉUTICO,SI,1,1,1
eco_new_acti_267000,eco_new_acti_267,267000,FABRICACIÓN DE INSTRUMENTOS ÓPTICOS Y EQUIPO FOTOGRÁFICO,SI,1,1,1
eco_new_acti_268000,eco_new_acti_268,268000,FABRICACIÓN DE SOPORTES MAGNÉTICOS Y ÓPTICOS,SI,1,1,1
eco_new_acti_271000,eco_new_acti_271,271000,"FABRICACIÓN DE MOTORES, GENERADORES Y TRANSFORMADORES ELÉCTRICOS, APARATOS DE DISTRIBUCIÓN Y CONTROL",SI,1,1,1
eco_new_acti_272000,eco_new_acti_272,272000,"FABRICACIÓN DE PILAS, BATERÍAS Y ACUMULADORES",SI,1,1,1
eco_new_acti_273100,eco_new_acti_273,273100,FABRICACIÓN DE CABLES DE FIBRA ÓPTICA,SI,1,1,1
eco_new_acti_273200,eco_new_acti_273,273200,FABRICACIÓN DE OTROS HILOS Y CABLES ELÉCTRICOS,SI,1,1,1
eco_new_acti_273300,eco_new_acti_273,273300,FABRICACIÓN DE DISPOSITIVOS DE CABLEADO,SI,1,1,1
eco_new_acti_274000,eco_new_acti_274,274000,FABRICACIÓN DE EQUIPO ELÉCTRICO DE ILUMINACIÓN,SI,1,1,1
eco_new_acti_275000,eco_new_acti_275,275000,FABRICACIÓN DE APARATOS DE USO DOMÉSTICO,SI,1,1,1
eco_new_acti_279000,eco_new_acti_279,279000,FABRICACIÓN DE OTROS TIPOS DE EQUIPO ELÉCTRICO,SI,1,1,1
eco_new_acti_281100,eco_new_acti_281,281100,"FABRICACIÓN DE MOTORES Y TURBINAS, EXCEPTO PARA AERONAVES, VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS",SI,1,1,1
eco_new_acti_281200,eco_new_acti_281,281200,FABRICACIÓN DE EQUIPO DE PROPULSIÓN DE FLUIDOS,SI,1,1,1
eco_new_acti_281300,eco_new_acti_281,281300,"FABRICACIÓN DE OTRAS BOMBAS, COMPRESORES, GRIFOS Y VÁLVULAS",SI,1,1,1
eco_new_acti_281400,eco_new_acti_281,281400,"FABRICACIÓN DE COJINETES, ENGRANAJES, TRENES DE ENGRANAJES Y PIEZAS DE TRANSMISIÓN",SI,1,1,1
eco_new_acti_281500,eco_new_acti_281,281500,"FABRICACIÓN DE HORNOS, CALDERAS Y QUEMADORES",SI,1,1,1
eco_new_acti_281600,eco_new_acti_281,281600,FABRICACIÓN DE EQUIPO DE ELEVACIÓN Y MANIPULACIÓN,SI,1,1,1
eco_new_acti_281700,eco_new_acti_281,281700,FABRICACIÓN DE MAQUINARIA Y EQUIPO DE OFICINA (EXCEPTO COMPUTADORES Y EQUIPO PERIFÉRICO),SI,1,1,1
eco_new_acti_281800,eco_new_acti_281,281800,FABRICACIÓN DE HERRAMIENTAS DE MANO MOTORIZADAS,SI,1,1,1
eco_new_acti_281900,eco_new_acti_281,281900,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA DE USO GENERAL,SI,1,1,1
eco_new_acti_282100,eco_new_acti_282,282100,FABRICACIÓN DE MAQUINARIA AGROPECUARIA Y FORESTAL,SI,1,1,1
eco_new_acti_282200,eco_new_acti_282,282200,FABRICACIÓN DE MAQUINARIA PARA LA CONFORMACIÓN DE METALES Y DE MÁQUINAS HERRAMIENTA,SI,1,1,1
eco_new_acti_282300,eco_new_acti_282,282300,FABRICACIÓN DE MAQUINARIA METALÚRGICA,SI,1,1,1
eco_new_acti_282400,eco_new_acti_282,282400,FABRICACIÓN DE MAQUINARIA PARA LA EXPLOTACIÓN DE MINAS Y CANTERAS Y PARA OBRAS DE CONSTRUCCIÓN,SI,1,1,1
eco_new_acti_282500,eco_new_acti_282,282500,"FABRICACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO",SI,1,1,1
eco_new_acti_282600,eco_new_acti_282,282600,"FABRICACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CUEROS",SI,1,1,1
eco_new_acti_282900,eco_new_acti_282,282900,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA DE USO ESPECIAL,SI,1,1,1
eco_new_acti_291000,eco_new_acti_291,291000,FABRICACIÓN DE VEHÍCULOS AUTOMOTORES,SI,1,1,1
eco_new_acti_292000,eco_new_acti_292,292000,FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES,SI,1,1,1
eco_new_acti_293000,eco_new_acti_293,293000,"FABRICACIÓN DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES",SI,1,1,1
eco_new_acti_301100,eco_new_acti_301,301100,"CONSTRUCCIÓN DE BUQUES, EMBARCACIONES MENORES Y ESTRUCTURAS FLOTANTES",SI,1,1,1
eco_new_acti_301200,eco_new_acti_301,301200,CONSTRUCCIÓN DE EMBARCACIONES DE RECREO Y DE DEPORTE,SI,1,1,1
eco_new_acti_302000,eco_new_acti_302,302000,FABRICACIÓN DE LOCOMOTORAS Y MATERIAL RODANTE,SI,1,1,1
eco_new_acti_303000,eco_new_acti_303,303000,"FABRICACIÓN DE AERONAVES, NAVES ESPACIALES Y MAQUINARIA CONEXA",SI,1,1,1
eco_new_acti_304000,eco_new_acti_304,304000,FABRICACIÓN DE VEHÍCULOS MILITARES DE COMBATE,SI,1,1,1
eco_new_acti_309100,eco_new_acti_309,309100,FABRICACIÓN DE MOTOCICLETAS,SI,1,1,1
eco_new_acti_309200,eco_new_acti_309,309200,FABRICACIÓN DE BICICLETAS Y DE SILLAS DE RUEDAS,SI,1,1,1
eco_new_acti_309900,eco_new_acti_309,309900,FABRICACIÓN DE OTROS TIPOS DE EQUIPO DE TRANSPORTE N.C.P.,SI,1,1,1
eco_new_acti_310001,eco_new_acti_310,310001,FABRICACIÓN DE MUEBLES PRINCIPALMENTE DE MADERA,SI,1,1,1
eco_new_acti_310009,eco_new_acti_310,310009,FABRICACIÓN DE COLCHONES; FABRICACIÓN DE OTROS MUEBLES N.C.P.,SI,1,1,1
eco_new_acti_321100,eco_new_acti_321,321100,FABRICACIÓN DE JOYAS Y ARTÍCULOS CONEXOS,SI,1,1,1
eco_new_acti_321200,eco_new_acti_321,321200,FABRICACIÓN DE BISUTERÍA Y ARTÍCULOS CONEXOS,SI,1,1,1
eco_new_acti_322000,eco_new_acti_322,322000,FABRICACIÓN DE INSTRUMENTOS MUSICALES,SI,1,1,1
eco_new_acti_323000,eco_new_acti_323,323000,FABRICACIÓN DE ARTÍCULOS DE DEPORTE,SI,1,1,1
eco_new_acti_324000,eco_new_acti_324,324000,FABRICACIÓN DE JUEGOS Y JUGUETES,SI,1,1,1
eco_new_acti_325001,eco_new_acti_325,325001,ACTIVIDADES DE LABORATORIOS DENTALES,SI,1,1,1
eco_new_acti_325009,eco_new_acti_325,325009,"FABRICACIÓN DE INSTRUMENTOS Y MATERIALES MÉDICOS, OFTALMOLÓGICOS Y ODONTOLÓGICOS N.C.P.",SI,1,1,1
eco_new_acti_329000,eco_new_acti_329,329000,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.,SI,1,1,1
eco_new_acti_331100,eco_new_acti_331,331100,REPARACIÓN DE PRODUCTOS ELABORADOS DE METAL,SI,1,1,1
eco_new_acti_331201,eco_new_acti_331,331201,REPARACIÓN DE MAQUINARIA AGROPECUARIA Y FORESTAL,SI,1,1,1
eco_new_acti_331202,eco_new_acti_331,331202,"REPARACIÓN DE MAQUINARIA METALÚRGICA, PARA LA MINERÍA, EXTRACCIÓN DE PETRÓLEO Y PARA LA CONSTRUCCIÓN",SI,1,1,1
eco_new_acti_331203,eco_new_acti_331,331203,"REPARACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO",SI,1,1,1
eco_new_acti_331204,eco_new_acti_331,331204,"REPARACIÓN DE MAQUINARIA PARA PRODUCIR TEXTILES, PRENDAS DE VESTIR, ARTÍCULOS DE CUERO Y CALZADO  ",SI,1,1,1
eco_new_acti_331209,eco_new_acti_331,331209,REPARACIÓN DE OTRO TIPO DE MAQUINARIA Y EQUIPOS INDUSTRIALES N.C.P.,SI,1,1,1
eco_new_acti_331301,eco_new_acti_331,331301,"REPARACIÓN DE EQUIPO DE MEDICIÓN, PRUEBA, NAVEGACIÓN Y CONTROL",SI,1,1,1
eco_new_acti_331309,eco_new_acti_331,331309,REPARACIÓN DE OTROS EQUIPOS ELECTRÓNICOS Y ÓPTICOS N.C.P.,SI,1,1,1
eco_new_acti_331400,eco_new_acti_331,331400,REPARACIÓN DE EQUIPO ELÉCTRICO (EXCEPTO REPARACIÓN DE EQUIPO Y ENSERES DOMÉSTICOS),SI,1,1,1
eco_new_acti_331501,eco_new_acti_331,331501,"REPARACIÓN DE BUQUES, EMBARCACIONES MENORES Y ESTRUCTURAS FLOTANTES",SI,1,1,1
eco_new_acti_331502,eco_new_acti_331,331502,REPARACIÓN DE AERONAVES Y NAVES ESPACIALES,SI,1,1,1
eco_new_acti_331509,eco_new_acti_331,331509,"REPARACIÓN DE OTROS EQUIPOS DE TRANSPORTE N.C.P., EXCEPTO VEHÍCULOS AUTOMOTORES",SI,1,1,1
eco_new_acti_331900,eco_new_acti_331,331900,REPARACIÓN DE OTROS TIPOS DE EQUIPO,SI,1,1,1
eco_new_acti_332000,eco_new_acti_332,332000,INSTALACIÓN DE MAQUINARIA Y EQUIPOS INDUSTRIALES,SI,1,1,1
eco_new_acti_351011,eco_new_acti_351,351011,GENERACIÓN DE ENERGÍA ELÉCTRICA EN CENTRALES HIDROELÉCTRICAS,SI,1,1,1
eco_new_acti_351012,eco_new_acti_351,351012,GENERACIÓN DE ENERGÍA ELÉCTRICA EN CENTRALES TERMOELÉCTRICAS,SI,1,1,1
eco_new_acti_351019,eco_new_acti_351,351019,GENERACIÓN DE ENERGÍA ELÉCTRICA EN OTRAS CENTRALES N.C.P.,SI,1,1,1
eco_new_acti_351020,eco_new_acti_351,351020,TRANSMISIÓN DE ENERGÍA ELÉCTRICA,SI,1,1,1
eco_new_acti_351030,eco_new_acti_351,351030,DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA,SI,1,1,1
eco_new_acti_352010,eco_new_acti_352,352010,REGASIFICACIÓN DE GAS NATURAL LICUADO (GNL),SI,1,1,1
eco_new_acti_352020,eco_new_acti_352,352020,"FABRICACIÓN DE GAS; DISTRIBUCIÓN DE COMBUSTIBLES GASEOSOS POR TUBERÍA, EXCEPTO REGASIFICACIÓN DE GNL",SI,1,1,1
eco_new_acti_353001,eco_new_acti_353,353001,SUMINISTRO DE VAPOR Y DE AIRE ACONDICIONADO,SI,1,1,1
eco_new_acti_353002,eco_new_acti_353,353002,ELABORACIÓN DE HIELO (EXCEPTO FABRICACIÓN DE HIELO SECO),SI,1,1,1
eco_new_acti_360000,eco_new_acti_360,360000,"CAPTACIÓN, TRATAMIENTO Y DISTRIBUCIÓN DE AGUA",ND,1,1,1
eco_new_acti_370000,eco_new_acti_370,370000,EVACUACIÓN Y TRATAMIENTO DE AGUAS SERVIDAS,SI,1,1,1
eco_new_acti_381100,eco_new_acti_381,381100,RECOGIDA DE DESECHOS NO PELIGROSOS,SI,1,1,1
eco_new_acti_381200,eco_new_acti_381,381200,RECOGIDA DE DESECHOS PELIGROSOS,SI,1,1,1
eco_new_acti_382100,eco_new_acti_382,382100,TRATAMIENTO Y ELIMINACIÓN DE DESECHOS NO PELIGROSOS,SI,1,1,1
eco_new_acti_382200,eco_new_acti_382,382200,TRATAMIENTO Y ELIMINACIÓN DE DESECHOS PELIGROSOS,SI,1,1,1
eco_new_acti_383001,eco_new_acti_383,383001,RECUPERACIÓN Y RECICLAMIENTO DE DESPERDICIOS Y DESECHOS METÁLICOS,SI,1,1,1
eco_new_acti_383002,eco_new_acti_383,383002,RECUPERACIÓN Y RECICLAMIENTO DE PAPEL,SI,1,1,1
eco_new_acti_383003,eco_new_acti_383,383003,RECUPERACIÓN Y RECICLAMIENTO DE VIDRIO,SI,1,1,1
eco_new_acti_383009,eco_new_acti_383,383009,RECUPERACIÓN Y RECICLAMIENTO DE OTROS DESPERDICIOS Y DESECHOS N.C.P.,SI,1,1,1
eco_new_acti_390000,eco_new_acti_390,390000,ACTIVIDADES DE DESCONTAMINACIÓN Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS,SI,1,1,1
eco_new_acti_410010,eco_new_acti_410,410010,CONSTRUCCIÓN DE EDIFICIOS PARA USO RESIDENCIAL,SI,1,1,1
eco_new_acti_410020,eco_new_acti_410,410020,CONSTRUCCIÓN DE EDIFICIOS PARA USO NO RESIDENCIAL,SI,1,1,1
eco_new_acti_421000,eco_new_acti_421,421000,CONSTRUCCIÓN DE CARRETERAS Y LÍNEAS DE FERROCARRIL,SI,1,1,1
eco_new_acti_422000,eco_new_acti_422,422000,CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO,SI,1,1,1
eco_new_acti_429000,eco_new_acti_429,429000,CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,SI,1,1,1
eco_new_acti_431100,eco_new_acti_431,431100,DEMOLICIÓN,SI,1,1,1
eco_new_acti_431200,eco_new_acti_431,431200,PREPARACIÓN DEL TERRENO,SI,1,1,1
eco_new_acti_432100,eco_new_acti_432,432100,INSTALACIONES ELÉCTRICAS,SI,1,1,1
eco_new_acti_432200,eco_new_acti_432,432200,"INSTALACIONES DE GASFITERÍA, CALEFACCIÓN Y AIRE ACONDICIONADO",SI,1,1,1
eco_new_acti_432900,eco_new_acti_432,432900,OTRAS INSTALACIONES PARA OBRAS DE CONSTRUCCIÓN,SI,1,1,1
eco_new_acti_433000,eco_new_acti_433,433000,TERMINACIÓN Y ACABADO DE EDIFICIOS,SI,1,1,1
eco_new_acti_439000,eco_new_acti_439,439000,OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,SI,1,1,1
eco_new_acti_451001,eco_new_acti_451,451001,VENTA AL POR MAYOR DE VEHÍCULOS AUTOMOTORES,SI,1,1,1
eco_new_acti_451002,eco_new_acti_451,451002,VENTA AL POR MENOR DE VEHÍCULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE COMPRAVENTA),SI,1,1,1
eco_new_acti_452001,eco_new_acti_452,452001,SERVICIO DE LAVADO DE VEHÍCULOS AUTOMOTORES,ND,1,1,1
eco_new_acti_452002,eco_new_acti_452,452002,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES,ND,1,1,1
eco_new_acti_453000,eco_new_acti_453,453000,"VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES",SI,1,1,1
eco_new_acti_454001,eco_new_acti_454,454001,VENTA DE MOTOCICLETAS,SI,1,1,1
eco_new_acti_454002,eco_new_acti_454,454002,"VENTA DE PARTES, PIEZAS Y ACCESORIOS DE MOTOCICLETAS",SI,1,1,1
eco_new_acti_454003,eco_new_acti_454,454003,MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS,ND,1,1,1
eco_new_acti_461001,eco_new_acti_461,461001,CORRETAJE AL POR MAYOR DE PRODUCTOS AGRÍCOLAS,SI,1,1,1
eco_new_acti_461002,eco_new_acti_461,461002,CORRETAJE AL POR MAYOR DE GANADO,SI,1,1,1
eco_new_acti_461009,eco_new_acti_461,461009,OTROS TIPOS DE CORRETAJES O REMATES AL POR MAYOR N.C.P.,SI,1,1,1
eco_new_acti_462010,eco_new_acti_462,462010,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRÍCOLAS,SI,1,1,1
eco_new_acti_462020,eco_new_acti_462,462020,VENTA AL POR MAYOR DE ANIMALES VIVOS,SI,1,1,1
eco_new_acti_462090,eco_new_acti_462,462090,VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS N.C.P.,SI,1,1,1
eco_new_acti_463011,eco_new_acti_463,463011,VENTA AL POR MAYOR DE FRUTAS Y VERDURAS,SI,1,1,1
eco_new_acti_463012,eco_new_acti_463,463012,VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS,SI,1,1,1
eco_new_acti_463013,eco_new_acti_463,463013,"VENTA AL POR MAYOR DE PRODUCTOS DEL MAR (PESCADOS, MARISCOS Y ALGAS)",SI,1,1,1
eco_new_acti_463014,eco_new_acti_463,463014,VENTA AL POR MAYOR DE PRODUCTOS DE CONFITERÍA,SI,1,1,1
eco_new_acti_463019,eco_new_acti_463,463019,"VENTA AL POR MAYOR DE HUEVOS, LÁCTEOS, ABARROTES Y DE OTROS ALIMENTOS N.C.P.",SI,1,1,1
eco_new_acti_463020,eco_new_acti_463,463020,VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS Y NO ALCOHÓLICAS,SI,1,1,1
eco_new_acti_463030,eco_new_acti_463,463030,VENTA AL POR MAYOR DE TABACO,SI,1,1,1
eco_new_acti_464100,eco_new_acti_464,464100,"VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO",SI,1,1,1
eco_new_acti_464901,eco_new_acti_464,464901,"VENTA AL POR MAYOR DE MUEBLES, EXCEPTO MUEBLES DE OFICINA",SI,1,1,1
eco_new_acti_464902,eco_new_acti_464,464902,VENTA AL POR MAYOR DE ARTÍCULOS ELÉCTRICOS Y ELECTRÓNICOS PARA EL HOGAR,SI,1,1,1
eco_new_acti_464903,eco_new_acti_464,464903,"VENTA AL POR MAYOR DE ARTÍCULOS DE PERFUMERÍA, DE TOCADOR Y COSMÉTICOS",SI,1,1,1
eco_new_acti_464904,eco_new_acti_464,464904,VENTA AL POR MAYOR DE ARTÍCULOS DE PAPELERÍA Y ESCRITORIO,SI,1,1,1
eco_new_acti_464905,eco_new_acti_464,464905,VENTA AL POR MAYOR DE LIBROS,SI,1,1,1
eco_new_acti_464906,eco_new_acti_464,464906,VENTA AL POR MAYOR DE DIARIOS Y REVISTAS,SI,1,1,1
eco_new_acti_464907,eco_new_acti_464,464907,VENTA AL POR MAYOR DE PRODUCTOS FARMACÉUTICOS Y MEDICINALES ,SI,1,1,1
eco_new_acti_464908,eco_new_acti_464,464908,VENTA AL POR MAYOR DE INSTRUMENTOS CIENTÍFICOS Y QUIRÚRGICOS,SI,1,1,1
eco_new_acti_464909,eco_new_acti_464,464909,VENTA AL POR MAYOR DE OTROS ENSERES DOMÉSTICOS N.C.P.,SI,1,1,1
eco_new_acti_465100,eco_new_acti_465,465100,"VENTA AL POR MAYOR DE COMPUTADORES, EQUIPO PERIFÉRICO Y PROGRAMAS INFORMÁTICOS",SI,1,1,1
eco_new_acti_465200,eco_new_acti_465,465200,"VENTA AL POR MAYOR DE EQUIPO, PARTES Y PIEZAS ELECTRÓNICOS Y DE TELECOMUNICACIONES",SI,1,1,1
eco_new_acti_465300,eco_new_acti_465,465300,"VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES AGROPECUARIOS",SI,1,1,1
eco_new_acti_465901,eco_new_acti_465,465901,"VENTA AL POR MAYOR DE MAQUINARIA METALÚRGICA, PARA LA MINERÍA, EXTRACCIÓN DE PETRÓLEO Y CONSTRUCCIÓN",SI,1,1,1
eco_new_acti_465902,eco_new_acti_465,465902,"VENTA AL POR MAYOR DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO",SI,1,1,1
eco_new_acti_465903,eco_new_acti_465,465903,"VENTA AL POR MAYOR DE MAQUINARIA PARA LA INDUSTRIA TEXTIL, DEL CUERO Y DEL CALZADO",SI,1,1,1
eco_new_acti_465904,eco_new_acti_465,465904,VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO DE OFICINA; VENTA AL POR MAYOR DE MUEBLES DE OFICINA,SI,1,1,1
eco_new_acti_465905,eco_new_acti_465,465905,"VENTA AL POR MAYOR DE EQUIPO DE TRANSPORTE(EXCEPTO VEHÍCULOS AUTOMOTORES, MOTOCICLETAS Y BICICLETAS)",SI,1,1,1
eco_new_acti_465909,eco_new_acti_465,465909,VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.,SI,1,1,1
eco_new_acti_466100,eco_new_acti_466,466100,"VENTA AL POR MAYOR DE COMBUSTIBLES SÓLIDOS, LÍQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS",SI,1,1,1
eco_new_acti_466200,eco_new_acti_466,466200,VENTA AL POR MAYOR DE METALES Y MINERALES METALÍFEROS,SI,1,1,1
eco_new_acti_466301,eco_new_acti_466,466301,VENTA AL POR MAYOR DE MADERA EN BRUTO Y PRODUCTOS PRIMARIOS DE LA ELABORACIÓN DE MADERA,SI,1,1,1
eco_new_acti_466302,eco_new_acti_466,466302,"VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA, GASFITERÍA Y CALEFACCIÓN",SI,1,1,1
eco_new_acti_466901,eco_new_acti_466,466901,VENTA AL POR MAYOR DE PRODUCTOS QUÍMICOS,SI,1,1,1
eco_new_acti_466902,eco_new_acti_466,466902,VENTA AL POR MAYOR DE DESECHOS METÁLICOS (CHATARRA),SI,1,1,1
eco_new_acti_466909,eco_new_acti_466,466909,"VENTA AL POR MAYOR DE DESPERDICIOS, DESECHOS Y OTROS PRODUCTOS N.C.P.",SI,1,0,1
eco_new_acti_469000,eco_new_acti_469,469000,VENTA AL POR MAYOR NO ESPECIALIZADA,SI,1,0,1
eco_new_acti_471100,eco_new_acti_471,471100,"VENTA AL POR MENOR EN COMERCIOS DE ALIMENTOS, BEBIDAS O TABACO (SUPERMERCADOS E HIPERMERCADOS)",SI,1,1,1
eco_new_acti_471910,eco_new_acti_471,471910,VENTA AL POR MENOR EN COMERCIOS DE VESTUARIO Y PRODUCTOS PARA EL HOGAR (GRANDES TIENDAS),SI,1,1,1
eco_new_acti_471990,eco_new_acti_471,471990,OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS N.C.P.,SI,1,1,1
eco_new_acti_472101,eco_new_acti_472,472101,VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPECIALIZADOS (ALMACENES PEQUEÑOS Y MINIMARKET),SI,1,1,1
eco_new_acti_472102,eco_new_acti_472,472102,VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE CARNE Y PRODUCTOS CÁRNICOS ,SI,1,1,1
eco_new_acti_472103,eco_new_acti_472,472103,VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE FRUTAS Y VERDURAS (VERDULERÍAS),SI,1,1,1
eco_new_acti_472104,eco_new_acti_472,472104,"VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE PESCADO, MARISCOS Y PRODUCTOS CONEXOS",SI,1,1,1
eco_new_acti_472105,eco_new_acti_472,472105,VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE PRODUCTOS DE PANADERÍA Y PASTELERÍA,SI,1,1,1
eco_new_acti_472109,eco_new_acti_472,472109,"VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE HUEVOS, CONFITES Y PRODUCTOS ALIMENTICIOS N.C.P.",SI,1,1,1
eco_new_acti_472200,eco_new_acti_472,472200,VENTA AL POR MENOR DE BEBIDAS ALCOHÓLICAS Y NO ALCOHÓLICAS EN COMERCIOS ESPECIALIZADOS (BOTILLERÍAS),SI,1,1,1
eco_new_acti_472300,eco_new_acti_472,472300,VENTA AL POR MENOR DE TABACO Y PRODUCTOS DE TABACO EN COMERCIOS ESPECIALIZADOS,SI,1,1,1
